"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","group"
"query_1","TRUE","0.0238678017138303","1898","27","14","0.518518518518518","0.00737618545837724","HPA:0570762","HPA","testis; pachytene spermatocytes[≥Medium]","11019","814","HPA:0570761","201"
"query_1","TRUE","0.0344431271413709","4358","27","21","0.777777777777778","0.00481872418540615","HPA:0330222","HPA","oral mucosa; squamous epithelial cells[≥Medium]","11019","490","HPA:0330221","201"
"query_1","TRUE","0.0398342145870365","6964","27","26","0.962962962962963","0.00373348650201034","HPA:0080000","HPA","caudate","11019","90","HPA:0000000","201"
"query_1","TRUE","0.0118358643399979","96","13","3","0.230769230769231","0.03125","KEGG:03015","KEGG","mRNA surveillance pathway","8484","210","KEGG:00000","201"
"query_1","TRUE","0.0387455434530264","65","21","3","0.142857142857143","0.0461538461538462","REAC:R-HSA-1268020","REAC","Mitochondrial protein import","10842","1423","REAC:R-HSA-9609507","201"
"query_1","TRUE","0.0481372461516299","9269","32","27","0.84375","0.00291293559175747","TF:M10086","TF","Factor: TAFII250; motif: RARRWGGCGGMGGNGR","20045","8288","TF:M00000","201"
"query_1","TRUE","0.00444885272900717","72","12","3","0.25","0.0416666666666667","WP:WP5304","WP","Cholesterol metabolism","8286","742","WP:000000","201"
"query_1","TRUE","0.0378787844842601","35","12","2","0.166666666666667","0.0571428571428571","WP:WP5323","WP","Fatty Acids and Lipoproteins Transport in Hepatocytes","8286","754","WP:000000","201"
"query_1","TRUE","9.67442647467611e-06","8","8","3","0.375","0.375","CORUM:5604","CORUM","Emerin complex 1","3383","1741","CORUM:0000000","202"
"query_1","TRUE","1.73094750732943e-08","1512","22","14","0.636363636363636","0.00925925925925926","GO:0007010","GO:BP","cytoskeleton organization","21031","2653","GO:0006996","202"
"query_1","TRUE","3.38172044419656e-08","717","22","11","0.5","0.0153417015341702","GO:0030036","GO:BP","actin cytoskeleton organization","21031","6897","c(""GO:0007010"", ""GO:0030029"")","202"
"query_1","TRUE","1.16666808288226e-07","805","22","11","0.5","0.0136645962732919","GO:0030029","GO:BP","actin filament-based process","21031","6890","GO:0009987","202"
"query_1","TRUE","1.88351567727962e-07","842","22","11","0.5","0.0130641330166271","GO:0097435","GO:BP","supramolecular fiber organization","21031","19199","GO:0016043","202"
"query_1","TRUE","4.36816524696945e-07","463","22","9","0.409090909090909","0.019438444924406","GO:0007015","GO:BP","actin filament organization","21031","2655","c(""GO:0030036"", ""GO:0097435"")","202"
"query_1","TRUE","7.67916056349155e-05","107","22","5","0.227272727272727","0.0467289719626168","GO:1905477","GO:BP","positive regulation of protein localization to membrane","21031","25312","c(""GO:0072657"", ""GO:1903829"", ""GO:1905475"")","202"
"query_1","TRUE","0.000369581955606436","58","22","4","0.181818181818182","0.0689655172413793","GO:0030042","GO:BP","actin filament depolymerization","21031","6900","c(""GO:0008154"", ""GO:0051261"")","202"
"query_1","TRUE","0.00114090542810618","184","22","5","0.227272727272727","0.0271739130434783","GO:1905475","GO:BP","regulation of protein localization to membrane","21031","25310","c(""GO:0032880"", ""GO:0072657"")","202"
"query_1","TRUE","0.00153393308773255","3613","22","14","0.636363636363636","0.00387489620813728","GO:0006996","GO:BP","organelle organization","21031","2642","GO:0016043","202"
"query_1","TRUE","0.00305612722981238","3210","22","13","0.590909090909091","0.00404984423676012","GO:0033036","GO:BP","macromolecule localization","21031","8276","GO:0051179","202"
"query_1","TRUE","0.00620203570500936","117","22","4","0.181818181818182","0.0341880341880342","GO:0051261","GO:BP","protein depolymerization","21031","14056","GO:0032984","202"
"query_1","TRUE","0.0121281579954553","3621","22","13","0.590909090909091","0.0035901684617509","GO:0051641","GO:BP","cellular localization","21031","14309","c(""GO:0009987"", ""GO:0051179"")","202"
"query_1","TRUE","0.012886467209283","44","22","3","0.136363636363636","0.0681818181818182","GO:0030835","GO:BP","negative regulation of actin filament depolymerization","21031","7157","c(""GO:0030042"", ""GO:0030834"", ""GO:0051494"", ""GO:1901880"", ""GO:1902904"")","202"
"query_1","TRUE","0.0226549998315214","53","22","3","0.136363636363636","0.0566037735849057","GO:0030834","GO:BP","regulation of actin filament depolymerization","21031","7156","c(""GO:0008064"", ""GO:0030042"", ""GO:1901879"")","202"
"query_1","TRUE","0.0286778534522986","919","22","7","0.318181818181818","0.00761697497279652","GO:0051668","GO:BP","localization within membrane","21031","14335","GO:0051641","202"
"query_1","TRUE","0.0310315122269738","2731","22","11","0.5","0.00402782863419993","GO:0008104","GO:BP","protein localization","21031","3157","GO:0070727","202"
"query_1","TRUE","0.0322455717682831","2742","22","11","0.5","0.00401167031363968","GO:0070727","GO:BP","cellular macromolecule localization","21031","16772","c(""GO:0033036"", ""GO:0051641"")","202"
"query_1","TRUE","0.0367092760158045","376","22","5","0.227272727272727","0.0132978723404255","GO:0032970","GO:BP","regulation of actin filament-based process","21031","8233","c(""GO:0030029"", ""GO:0050794"")","202"
"query_1","TRUE","0.0381446716369492","63","22","3","0.136363636363636","0.0476190476190476","GO:1903078","GO:BP","positive regulation of protein localization to plasma membrane","21031","23328","c(""GO:0072659"", ""GO:1903076"", ""GO:1904377"", ""GO:1905477"")","202"
"query_1","TRUE","0.041002166299975","189","22","4","0.181818181818182","0.0211640211640212","GO:0000910","GO:BP","cytokinesis","21031","245","c(""GO:0022402"", ""GO:0051301"")","202"
"query_1","TRUE","0.0481954887721811","197","22","4","0.181818181818182","0.0203045685279188","GO:0008154","GO:BP","actin polymerization or depolymerization","21031","3161","GO:0007015","202"
"query_1","TRUE","1.50897862044138e-10","515","22","11","0.5","0.0213592233009709","GO:0015629","GO:CC","actin cytoskeleton","22097","707","GO:0005856","202"
"query_1","TRUE","6.61023651813416e-07","57","22","5","0.227272727272727","0.087719298245614","GO:0016459","GO:CC","myosin complex","22097","739","c(""GO:0015629"", ""GO:0032991"")","202"
"query_1","TRUE","1.34636605690634e-06","2430","22","14","0.636363636363636","0.00576131687242798","GO:0005856","GO:CC","cytoskeleton","22097","399","GO:0043232","202"
"query_1","TRUE","4.2279414793879e-06","314","22","7","0.318181818181818","0.0222929936305732","GO:0005938","GO:CC","cell cortex","22097","460","c(""GO:0005737"", ""GO:0071944"")","202"
"query_1","TRUE","6.08327445758706e-06","1054","22","10","0.454545454545455","0.0094876660341556","GO:0099512","GO:CC","supramolecular fiber","22097","3365","GO:0099081","202"
"query_1","TRUE","6.53628778880843e-06","1062","22","10","0.454545454545455","0.00941619585687382","GO:0099081","GO:CC","supramolecular polymer","22097","3342","GO:0099080","202"
"query_1","TRUE","1.62525090892716e-05","107","22","5","0.227272727272727","0.0467289719626168","GO:0030863","GO:CC","cortical cytoskeleton","22097","979","c(""GO:0005856"", ""GO:0005938"")","202"
"query_1","TRUE","1.86752314297132e-05","110","22","5","0.227272727272727","0.0454545454545455","GO:0005903","GO:CC","brush border","22097","437","GO:0098862","202"
"query_1","TRUE","2.60602617391499e-05","905","22","9","0.409090909090909","0.00994475138121547","GO:0070161","GO:CC","anchoring junction","22097","2440","GO:0030054","202"
"query_1","TRUE","3.19261085632122e-05","422","22","7","0.318181818181818","0.0165876777251185","GO:0005925","GO:CC","focal adhesion","22097","451","GO:0030055","202"
"query_1","TRUE","3.74313844247299e-05","432","22","7","0.318181818181818","0.0162037037037037","GO:0030055","GO:CC","cell-substrate junction","22097","869","GO:0070161","202"
"query_1","TRUE","0.00010427170703806","1426","22","10","0.454545454545455","0.00701262272089762","GO:0099080","GO:CC","supramolecular complex","22097","3341","GO:0110165","202"
"query_1","TRUE","0.000154186462777943","2389","22","12","0.545454545454545","0.00502302218501465","GO:0042995","GO:CC","cell projection","22097","1845","GO:0110165","202"
"query_1","TRUE","0.000154380863163852","168","22","5","0.227272727272727","0.0297619047619048","GO:0098862","GO:CC","cluster of actin-based cell projections","22097","3294","GO:0110165","202"
"query_1","TRUE","0.000208465703432395","73","22","4","0.181818181818182","0.0547945205479452","GO:0030864","GO:CC","cortical actin cytoskeleton","22097","980","c(""GO:0015629"", ""GO:0030863"")","202"
"query_1","TRUE","0.000413237282139217","2109","22","11","0.5","0.00521574205784732","GO:0070062","GO:CC","extracellular exosome","22097","2418","c(""GO:0005615"", ""GO:1903561"")","202"
"query_1","TRUE","0.000443244402719124","1266","22","9","0.409090909090909","0.00710900473933649","GO:0098590","GO:CC","plasma membrane region","22097","3217","c(""GO:0005886"", ""GO:0016020"")","202"
"query_1","TRUE","0.000462602983613369","2133","22","11","0.5","0.00515705578996718","GO:1903561","GO:CC","extracellular vesicle","22097","3690","c(""GO:0031982"", ""GO:0065010"")","202"
"query_1","TRUE","0.00046476891692315","2134","22","11","0.5","0.00515463917525773","GO:0043230","GO:CC","extracellular organelle","22097","1882","c(""GO:0005576"", ""GO:0043226"")","202"
"query_1","TRUE","0.00046476891692315","2134","22","11","0.5","0.00515463917525773","GO:0065010","GO:CC","extracellular membrane-bounded organelle","22097","2398","c(""GO:0043227"", ""GO:0043230"")","202"
"query_1","TRUE","0.000551962718895934","93","22","4","0.181818181818182","0.043010752688172","GO:0042641","GO:CC","actomyosin","22097","1815","c(""GO:0015629"", ""GO:0110165"")","202"
"query_1","TRUE","0.000596800498910185","26","22","3","0.136363636363636","0.115384615384615","GO:0016460","GO:CC","myosin II complex","22097","740","GO:0016459","202"
"query_1","TRUE","0.000618971343282029","656","22","7","0.318181818181818","0.0106707317073171","GO:0030424","GO:CC","axon","22097","932","GO:0043005","202"
"query_1","TRUE","0.000675683361681573","6228","22","17","0.772727272727273","0.0027296082209377","GO:0071944","GO:CC","cell periphery","22097","2793","GO:0110165","202"
"query_1","TRUE","0.000719747023806872","2230","22","11","0.5","0.00493273542600897","GO:0030054","GO:CC","cell junction","22097","868","GO:0110165","202"
"query_1","TRUE","0.000784781128065965","427","22","6","0.272727272727273","0.0140515222482436","GO:0031252","GO:CC","cell leading edge","22097","1074","GO:0110165","202"
"query_1","TRUE","0.000884810280530025","2277","22","11","0.5","0.00483091787439614","GO:0120025","GO:CC","plasma membrane bounded cell projection","22097","3443","GO:0042995","202"
"query_1","TRUE","0.000929934212715273","242","22","5","0.227272727272727","0.0206611570247934","GO:0030016","GO:CC","myofibril","22097","864","GO:0043292","202"
"query_1","TRUE","0.00113318197818008","252","22","5","0.227272727272727","0.0198412698412698","GO:0043292","GO:CC","contractile fiber","22097","1900","c(""GO:0005737"", ""GO:0043232"", ""GO:0099512"")","202"
"query_1","TRUE","0.00162037756654333","5742","22","16","0.727272727272727","0.00278648554510623","GO:0005886","GO:CC","plasma membrane","22097","422","c(""GO:0016020"", ""GO:0071944"")","202"
"query_1","TRUE","0.00493245373192042","3303","22","12","0.545454545454545","0.0036330608537693","GO:0005615","GO:CC","extracellular space","22097","232","c(""GO:0005576"", ""GO:0110165"")","202"
"query_1","TRUE","0.00603236624157168","356","22","5","0.227272727272727","0.0140449438202247","GO:0031253","GO:CC","cell projection membrane","22097","1075","c(""GO:0098590"", ""GO:0120025"")","202"
"query_1","TRUE","0.0070069819085832","1334","22","8","0.363636363636364","0.00599700149925037","GO:0043005","GO:CC","neuron projection","22097","1846","GO:0120025","202"
"query_1","TRUE","0.0078885162052412","182","22","4","0.181818181818182","0.021978021978022","GO:0001726","GO:CC","ruffle","22097","155","c(""GO:0031252"", ""GO:0120025"")","202"
"query_1","TRUE","0.00807669193397496","61","22","3","0.136363636363636","0.0491803278688525","GO:0032589","GO:CC","neuron projection membrane","22097","1319","c(""GO:0031253"", ""GO:0031256"", ""GO:0043005"")","202"
"query_1","TRUE","0.00922638428003424","9","22","2","0.0909090909090909","0.222222222222222","GO:0008091","GO:CC","spectrin","22097","493","c(""GO:0030864"", ""GO:0032991"")","202"
"query_1","TRUE","0.0165242492228285","220","22","4","0.181818181818182","0.0181818181818182","GO:0030017","GO:CC","sarcomere","22097","865","c(""GO:0030016"", ""GO:0110165"")","202"
"query_1","TRUE","0.0174164727309469","223","22","4","0.181818181818182","0.0179372197309417","GO:0098858","GO:CC","actin-based cell projection","22097","3290","GO:0120025","202"
"query_1","TRUE","0.0225993358320712","86","22","3","0.136363636363636","0.0348837209302326","GO:0001725","GO:CC","stress fiber","22097","154","c(""GO:0042641"", ""GO:0097517"")","202"
"query_1","TRUE","0.0225993358320712","86","22","3","0.136363636363636","0.0348837209302326","GO:0097517","GO:CC","contractile actin filament bundle","22097","3038","GO:0032432","202"
"query_1","TRUE","0.0268130379231119","15","22","2","0.0909090909090909","0.133333333333333","GO:0005859","GO:CC","muscle myosin complex","22097","401","c(""GO:0016460"", ""GO:0043292"")","202"
"query_1","TRUE","0.0286104392593697","807","22","6","0.272727272727273","0.00743494423791822","GO:0099513","GO:CC","polymeric cytoskeletal fiber","22097","3366","c(""GO:0005856"", ""GO:0099512"")","202"
"query_1","TRUE","0.0303887784786446","95","22","3","0.136363636363636","0.0315789473684211","GO:0032432","GO:CC","actin filament bundle","22097","1299","c(""GO:0015629"", ""GO:0110165"")","202"
"query_1","TRUE","0.0358995637962454","5487","22","14","0.636363636363636","0.00255148532895936","GO:0005829","GO:CC","cytosol","22097","380","c(""GO:0005737"", ""GO:0110165"")","202"
"query_1","TRUE","0.0360691954042688","519","22","5","0.227272727272727","0.00963391136801541","GO:0005911","GO:CC","cell-cell junction","22097","439","GO:0070161","202"
"query_1","TRUE","0.0413647193284747","279","22","4","0.181818181818182","0.014336917562724","GO:0150034","GO:CC","distal axon","22097","3594","c(""GO:0030424"", ""GO:0110165"")","202"
"query_1","TRUE","0.043241208173104","107","22","3","0.136363636363636","0.0280373831775701","GO:0030175","GO:CC","filopodium","22097","919","GO:0098858","202"
"query_1","TRUE","1.55175326064377e-11","1002","22","14","0.636363636363636","0.0139720558882236","GO:0008092","GO:MF","cytoskeletal protein binding","20212","1544","GO:0005515","202"
"query_1","TRUE","1.6786192054179e-09","443","22","10","0.454545454545455","0.0225733634311512","GO:0003779","GO:MF","actin binding","20212","361","GO:0008092","202"
"query_1","TRUE","4.41030695541544e-09","208","22","8","0.363636363636364","0.0384615384615385","GO:0051015","GO:MF","actin filament binding","20212","7930","c(""GO:0003779"", ""GO:0044877"")","202"
"query_1","TRUE","6.31173495748296e-06","335","22","7","0.318181818181818","0.0208955223880597","GO:0045296","GO:MF","cadherin binding","20212","6083","GO:0050839","202"
"query_1","TRUE","1.07968090179526e-05","561","22","8","0.363636363636364","0.0142602495543672","GO:0050839","GO:MF","cell adhesion molecule binding","20212","7918","GO:0005515","202"
"query_1","TRUE","1.73172277512433e-05","113","22","5","0.227272727272727","0.0442477876106195","GO:0005200","GO:MF","structural constituent of cytoskeleton","20212","1349","GO:0005198","202"
"query_1","TRUE","0.00034018569811329","206","22","5","0.227272727272727","0.0242718446601942","GO:0005516","GO:MF","calmodulin binding","20212","1493","GO:0005515","202"
"query_1","TRUE","0.0011086310646572","36","22","3","0.136363636363636","0.0833333333333333","GO:0000146","GO:MF","microfilament motor activity","20212","26","c(""GO:0003774"", ""GO:0140657"")","202"
"query_1","TRUE","0.00177497878324626","42","22","3","0.136363636363636","0.0714285714285714","GO:0008307","GO:MF","structural constituent of muscle","20212","1648","GO:0005198","202"
"query_1","TRUE","0.00673359667252946","1752","22","9","0.409090909090909","0.00513698630136986","GO:0044877","GO:MF","protein-containing complex binding","20212","6047","GO:0005488","202"
"query_1","TRUE","0.00718874669887415","10","22","2","0.0909090909090909","0.2","GO:0005522","GO:MF","profilin binding","20212","1498","GO:0005515","202"
"query_1","TRUE","0.00979914818716427","74","22","3","0.136363636363636","0.0405405405405405","GO:0017022","GO:MF","myosin binding","20212","3112","GO:0008092","202"
"query_1","TRUE","0.0105295932068098","12","22","2","0.0909090909090909","0.166666666666667","GO:0032036","GO:MF","myosin heavy chain binding","20212","4380","GO:0017022","202"
"query_1","TRUE","0.0163163052302656","1100","22","7","0.318181818181818","0.00636363636363636","GO:0005198","GO:MF","structural molecule activity","20212","1347","GO:0003674","202"
"query_1","TRUE","0.0271555527134152","19","22","2","0.0909090909090909","0.105263157894737","GO:0030506","GO:MF","ankyrin binding","20212","3930","GO:0008092","202"
"query_1","TRUE","0.0362603152780503","115","22","3","0.136363636363636","0.0260869565217391","GO:0003774","GO:MF","cytoskeletal motor activity","20212","359","GO:0003674","202"
"query_1","TRUE","4.33220501589203e-05","841","21","11","0.523809523809524","0.0130796670630202","HPA:0460201","HPA","skin 1; endothelial cells[≥Low]","11019","643","HPA:0460000","202"
"query_1","TRUE","7.58236474068344e-05","888","21","11","0.523809523809524","0.0123873873873874","HPA:0470201","HPA","skin 2; endothelial cells[≥Low]","11019","695","HPA:0470000","202"
"query_1","TRUE","0.000668613977230216","651","21","9","0.428571428571429","0.0138248847926267","HPA:0300202","HPA","lung; endothelial cells[≥Medium]","11019","454","HPA:0300201","202"
"query_1","TRUE","0.0036257443822062","798","21","9","0.428571428571429","0.0112781954887218","HPA:0300201","HPA","lung; endothelial cells[≥Low]","11019","453","HPA:0300000","202"
"query_1","TRUE","0.00381064973198827","593","21","8","0.380952380952381","0.0134907251264755","HPA:0460202","HPA","skin 1; endothelial cells[≥Medium]","11019","644","HPA:0460201","202"
"query_1","TRUE","0.00645931539691474","637","21","8","0.380952380952381","0.0125588697017268","HPA:0470202","HPA","skin 2; endothelial cells[≥Medium]","11019","696","HPA:0470201","202"
"query_1","TRUE","0.0106086169514217","317","21","6","0.285714285714286","0.0189274447949527","HPA:0460203","HPA","skin 1; endothelial cells[High]","11019","645","HPA:0460202","202"
"query_1","TRUE","0.0187752035532538","5168","21","19","0.904761904761905","0.00367647058823529","HPA:0270351","HPA","kidney; cells in glomeruli[≥Low]","11019","411","HPA:0270000","202"
"query_1","TRUE","0.0234181083190623","3090","21","15","0.714285714285714","0.00485436893203883","HPA:0270352","HPA","kidney; cells in glomeruli[≥Medium]","11019","412","HPA:0270351","202"
"query_1","TRUE","0.0487161748752003","5460","21","19","0.904761904761905","0.00347985347985348","HPA:0630221","HPA","cervix; squamous epithelial cells[≥Low]","11019","205","HPA:0630000","202"
"query_1","TRUE","5.39476625196729e-06","193","12","6","0.5","0.0310880829015544","KEGG:04814","KEGG","Motor proteins","8484","366","KEGG:00000","202"
"query_1","TRUE","0.0061510578616002","197","12","4","0.333333333333333","0.0203045685279188","KEGG:05130","KEGG","Pathogenic Escherichia coli infection","8484","427","KEGG:00000","202"
"query_1","TRUE","0.0106410178718009","227","12","4","0.333333333333333","0.0176211453744493","KEGG:04810","KEGG","Regulation of actin cytoskeleton","8484","365","KEGG:00000","202"
"query_1","TRUE","0.0133192259443702","93","12","3","0.25","0.032258064516129","KEGG:04520","KEGG","Adherens junction","8484","316","KEGG:00000","202"
"query_1","TRUE","0.0150849926067065","97","12","3","0.25","0.0309278350515464","KEGG:05410","KEGG","Hypertrophic cardiomyopathy","8484","489","KEGG:00000","202"
"query_1","TRUE","0.0174970327480701","102","12","3","0.25","0.0294117647058824","KEGG:05414","KEGG","Dilated cardiomyopathy","8484","491","KEGG:00000","202"
"query_1","TRUE","1.16521134427276e-06","53","15","5","0.333333333333333","0.0943396226415094","REAC:R-HSA-9662361","REAC","Sensory processing of sound by outer hair cells of the cochlea","10842","2135","REAC:R-HSA-9659379","202"
"query_1","TRUE","3.5925447926251e-06","66","15","5","0.333333333333333","0.0757575757575758","REAC:R-HSA-9662360","REAC","Sensory processing of sound by inner hair cells of the cochlea","10842","2134","REAC:R-HSA-9659379","202"
"query_1","TRUE","6.43566750149985e-06","74","15","5","0.333333333333333","0.0675675675675676","REAC:R-HSA-9659379","REAC","Sensory processing of sound","10842","2133","REAC:R-HSA-9709957","202"
"query_1","TRUE","8.18781971759012e-05","12","15","3","0.2","0.25","REAC:R-HSA-264870","REAC","Caspase-mediated cleavage of cytoskeletal proteins","10842","309","REAC:R-HSA-111465","202"
"query_1","TRUE","0.0016467156216999","31","15","3","0.2","0.0967741935483871","REAC:R-HSA-445095","REAC","Interaction between L1 and Ankyrins","10842","1185","REAC:R-HSA-373760","202"
"query_1","TRUE","0.00238976254552547","35","15","3","0.2","0.0857142857142857","REAC:R-HSA-9706574","REAC","RHOBTB GTPase Cycle","10842","1810","REAC:R-HSA-9012999","202"
"query_1","TRUE","0.00283233210059393","37","15","3","0.2","0.0810810810810811","REAC:R-HSA-111465","REAC","Apoptotic cleavage of cellular proteins","10842","156","REAC:R-HSA-75153","202"
"query_1","TRUE","0.00329564432283482","702","15","7","0.466666666666667","0.00997150997150997","REAC:R-HSA-194315","REAC","Signaling by Rho GTPases","10842","2234","REAC:R-HSA-9716542","202"
"query_1","TRUE","0.00378492769717554","717","15","7","0.466666666666667","0.0097629009762901","REAC:R-HSA-9716542","REAC","Signaling by Rho GTPases, Miro GTPases and RHOBTB3","10842","2235","REAC:R-HSA-162582","202"
"query_1","TRUE","0.00388128305931952","127","15","4","0.266666666666667","0.031496062992126","REAC:R-HSA-1500931","REAC","Cell-Cell communication","10842","321","REAC:0000000","202"
"query_1","TRUE","0.00750332652765381","51","15","3","0.2","0.0588235294117647","REAC:R-HSA-75153","REAC","Apoptotic execution phase","10842","157","REAC:R-HSA-109581","202"
"query_1","TRUE","0.0198581267342202","624","15","6","0.4","0.00961538461538462","REAC:R-HSA-199991","REAC","Membrane Trafficking","10842","1369","REAC:R-HSA-5653656","202"
"query_1","TRUE","0.0211165361812602","72","15","3","0.2","0.0416666666666667","REAC:R-HSA-1445148","REAC","Translocation of SLC2A4 (GLUT4) to the plasma membrane","10842","2501","REAC:R-HSA-199991","202"
"query_1","TRUE","0.0409775916038138","90","15","3","0.2","0.0333333333333333","REAC:R-HSA-2682334","REAC","EPH-Ephrin signaling","10842","791","REAC:R-HSA-422475","202"
"query_1","TRUE","0.0431097518953412","718","15","6","0.4","0.00835654596100279","REAC:R-HSA-5653656","REAC","Vesicle-mediated transport","10842","2567","REAC:0000000","202"
"query_1","TRUE","0.0443366197089371","449","15","5","0.333333333333333","0.0111358574610245","REAC:R-HSA-9012999","REAC","RHO GTPase cycle","10842","1796","REAC:R-HSA-194315","202"
"query_1","TRUE","7.43450138898527e-06","38","12","4","0.333333333333333","0.105263157894737","WP:WP383","WP","Striated muscle contraction pathway","8286","265","WP:000000","202"
"query_1","TRUE","0.00536479299674393","72","12","3","0.25","0.0416666666666667","WP:WP2572","WP","Primary focal segmental glomerulosclerosis FSGS ","8286","134","WP:000000","202"
"query_1","TRUE","0.0017735737511082","3","1","1","1","0.333333333333333","CORUM:6509","CORUM","pERK-vimentin-KPNA2 complex","3383","2185","CORUM:0000000","203"
"query_1","TRUE","0.00399296439716631","73","2","2","1","0.0273972602739726","GO:0045109","GO:BP","intermediate filament organization","21031","11669","c(""GO:0045104"", ""GO:0097435"")","203"
"query_1","TRUE","0.00664126612633712","94","2","2","1","0.0212765957446809","GO:0045104","GO:BP","intermediate filament cytoskeleton organization","21031","11664","c(""GO:0007010"", ""GO:0045103"")","203"
"query_1","TRUE","0.00678408905378522","95","2","2","1","0.0210526315789474","GO:0045103","GO:BP","intermediate filament-based process","21031","11663","GO:0009987","203"
"query_1","TRUE","0.0131366705395357","132","2","2","1","0.0151515151515152","GO:0021782","GO:BP","glial cell development","21031","6590","c(""GO:0010001"", ""GO:0048468"")","203"
"query_1","TRUE","0.0356084907199351","217","2","2","1","0.00921658986175115","GO:0002064","GO:BP","epithelial cell development","21031","662","c(""GO:0030855"", ""GO:0048468"")","203"
"query_1","TRUE","0.00775102678247973","218","2","2","1","0.00917431192660551","GO:0005882","GO:CC","intermediate filament","22097","418","c(""GO:0045111"", ""GO:0099513"")","203"
"query_1","TRUE","0.0105292454042978","254","2","2","1","0.0078740157480315","GO:0045111","GO:CC","intermediate filament cytoskeleton","22097","2128","GO:0005856","203"
"query_1","TRUE","0.029109688416457","422","2","2","1","0.004739336492891","GO:0005925","GO:CC","focal adhesion","22097","451","GO:0030055","203"
"query_1","TRUE","0.0305073178599642","432","2","2","1","0.00462962962962963","GO:0030055","GO:CC","cell-substrate junction","22097","869","GO:0070161","203"
"query_1","TRUE","0.000805513312878834","113","2","2","1","0.0176991150442478","GO:0005200","GO:MF","structural constituent of cytoskeleton","20212","1349","GO:0005198","203"
"query_1","TRUE","0.0154344650284362","6","2","1","0.5","0.166666666666667","GO:1990254","GO:MF","keratin filament binding","20212","11065","GO:0019215","203"
"query_1","TRUE","0.0282930186473376","11","2","1","0.5","0.0909090909090909","GO:0002162","GO:MF","dystroglycan binding","20212","310","GO:0005515","203"
"query_1","TRUE","0.0308643474905954","12","2","1","0.5","0.0833333333333333","GO:0019215","GO:MF","intermediate filament binding","20212","3661","GO:0005488","203"
"query_1","TRUE","0.0488600851752279","19","2","1","0.5","0.0526315789473684","GO:0030506","GO:MF","ankyrin binding","20212","3930","GO:0008092","203"
"query_1","TRUE","0.00498568359459373","109","2","2","1","0.018348623853211","MIRNA:hsa-miR-875-3p","MIRNA","hsa-miR-875-3p","14819","2553","MIRNA:000000","203"
"query_1","TRUE","3.3691196801664e-05","12","2","2","1","0.166666666666667","REAC:R-HSA-264870","REAC","Caspase-mediated cleavage of cytoskeletal proteins","10842","309","REAC:R-HSA-111465","203"
"query_1","TRUE","0.000339974804089518","37","2","2","1","0.0540540540540541","REAC:R-HSA-111465","REAC","Apoptotic cleavage of cellular proteins","10842","156","REAC:R-HSA-75153","203"
"query_1","TRUE","0.000650852665486692","51","2","2","1","0.0392156862745098","REAC:R-HSA-75153","REAC","Apoptotic execution phase","10842","157","REAC:R-HSA-109581","203"
"query_1","TRUE","0.00786127925372161","176","2","2","1","0.0113636363636364","REAC:R-HSA-109581","REAC","Apoptosis","10842","153","REAC:R-HSA-5357801","203"
"query_1","TRUE","0.0109894558294882","208","2","2","1","0.00961538461538462","REAC:R-HSA-5357801","REAC","Programmed Cell Death","10842","1753","REAC:0000000","203"
"query_1","TRUE","0.0407621554764206","13","2","1","0.5","0.0769230769230769","WP:WP2814","WP","Mammary gland development pathway Puberty Stage 2 of 4 ","8286","152","WP:000000","203"
"query_1","TRUE","0.0177226271196657","6","2","1","0.5","0.166666666666667","CORUM:486","CORUM","WIP-WASp-actin-myosin-IIa complex","3383","278","CORUM:0000000","204"
"query_1","TRUE","0.0236231772841311","8","2","1","0.5","0.125","CORUM:5604","CORUM","Emerin complex 1","3383","1741","CORUM:0000000","204"
"query_1","TRUE","0.0236231772841311","8","2","1","0.5","0.125","CORUM:6194","CORUM","B-WICH complex","3383","1965","CORUM:0000000","204"
"query_1","TRUE","0.0265721413272213","9","2","1","0.5","0.111111111111111","CORUM:6302","CORUM","B-WICH complex","3383","2042","CORUM:0000000","204"
"query_1","TRUE","0.0132161130797272","129","2","2","1","0.0155038759689922","GO:0030048","GO:BP","actin filament-based movement","21031","6904","GO:0030029","204"
"query_1","TRUE","0.0336645903666215","1","2","1","0.5","1","GO:1903919","GO:BP","negative regulation of actin filament severing","21031","23991","c(""GO:0048523"", ""GO:0051014"", ""GO:1903918"")","204"
"query_1","TRUE","0.000732207087590272","57","2","2","1","0.0350877192982456","GO:0016459","GO:CC","myosin complex","22097","739","c(""GO:0015629"", ""GO:0032991"")","204"
"query_1","TRUE","0.00275036434217022","110","2","2","1","0.0181818181818182","GO:0005903","GO:CC","brush border","22097","437","GO:0098862","204"
"query_1","TRUE","0.00643571492776713","168","2","2","1","0.0119047619047619","GO:0098862","GO:CC","cluster of actin-based cell projections","22097","3294","GO:0110165","204"
"query_1","TRUE","0.00755650560131541","182","2","2","1","0.010989010989011","GO:0001726","GO:CC","ruffle","22097","155","c(""GO:0031252"", ""GO:0120025"")","204"
"query_1","TRUE","0.0225447296311238","314","2","2","1","0.00636942675159236","GO:0005938","GO:CC","cell cortex","22097","460","c(""GO:0005737"", ""GO:0071944"")","204"
